,vid,start,end,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15
5162,-4Ihd9_fGnw,460,470, /m/03qtwd,/m/04rlf,/m/053hz1 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
5231,-4NXZD0P9vI,100,110, /m/03qtwd,/m/07rkbfh,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6331,-5TRmyO5kwk,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/m/0c1dj ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6543,-5gQNGCFpPc,30,40, /m/03qtwd,/m/04rlf,/m/06by7,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6636,-5lbBA5-R34,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
6873,-60bBlFvY4U,190,200, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7499,-6ezVU1iGhQ,10,20, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7850,-709KpyVHRY,10,20, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7993,-79-Z12DW1w,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
8664,-7prSwkSezc,50,60, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9134,-8LGxhxYTfI,10,20, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9429,-8buqxazv8s,0,10, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
10210,-9R2GlkLfLc,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
11228,-ARy8eeD740,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
11556,-Ak4gAph-vk,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
12017,-BCkR9jkUUY,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
13187,-CKa-wIGrCo,0,10, /m/03qtwd,/m/04rlf,/m/09x0r,/m/0glt670 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
13326,-CU_q2hTuzg,220,230, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14024,-D9ssu55Beo,200,210, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
14433,-D_gWD3VjIM,0,10, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15372,-E_DO6q-0kc,210,220, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15502,-EhOyahroHE,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16759,-Fyb0KlZxOc,90,100, /m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r,/m/0k65p,/m/0ytgt ,0,0,0,0,0,0.0,0.0,0.0,0.0
16763,-FyzdMOeRdY,390,400, /m/03qtwd,/m/04rlf,/m/0gg8l ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
16937,-G9-6NtTtZQ,30,40, /m/03qtwd,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17092,-GJOTyij90U,90,100, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17533,-GlxJX2S0kI,0,10, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
17885,-H7AfVJ6Z6w,500,510, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
18580,-HpLnN-W4KU,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19243,-IY02Wq8YnA,290,300, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20017,-JMlwL22ldM,30,40, /m/03qtwd,/m/04rlf,/m/07qfr4h,/m/0c1dj ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20135,-JUSRIMNXeg,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20203,-JZ0uT_7kX4,30,40, /m/03qtwd,/m/04rlf,/m/053hz1,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20353,-JhCbFDDUiw,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20518,-JrYGbt2crw,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00126 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20530,-JsKyogQBXs,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20564,-Ju2_EO6CG0,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20976,-KHjJG4ur9I,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21233,-KXS3QjY3OA,30,40, /m/03qtwd,/m/09x0r,/t/dd00128 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21242,-KY9XDoFV20,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21416,-KiDpdemwqs,30,40, /m/03qtwd,/m/07qfr4h ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22221,-LWeExpJai4,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22378,-LfZkUhf6u4,140,150, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22577,-LqnH8vUMdA,30,40, /m/03qtwd,/m/04rlf,/t/dd00004 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23509,-MoaaTMycEU,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23739,-N1aO30Zkro,70,80, /m/03qtwd,/m/04rlf,/m/064t9 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24491,-Nku2Rts9wE,10,20, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24618,-NtQYNr2qHA,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24641,-Nv4YKl4AIc,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24644,-NvSFQGFI0k,20,30, /m/03qtwd,/m/04rlf,/m/053hz1 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24714,-NyyXCBJT7s,140,150, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24792,-O3DGJStrJU,0,10, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25044,-OJKZqB90j4,20,30, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25299,-OZ6rclKYAU,310,320, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25738,-P1BkATXcmY,110,120, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
25834,-P74fDcDodE,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26170,-PVOPc31MCY,20,30, /m/03qtwd,/m/053hz1,/m/074ft,/m/07qnq_y ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26271,-PaEEZbxWlw,10,20, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26344,-PeVK9Mwlcc,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26352,-PeueJOvYfo,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27092,-QPoh5pRVnI,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27713,-R0H-F4VZrI,0,10, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27774,-R49UDOCR9g,30,40, /m/03qtwd,/m/09x0r,/t/dd00128 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
28326,-RfPQpWGBTs,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/t/dd00128 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
28682,-S1alo3tUic,120,130, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
28727,-S4ApBVg1pI,340,350, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
29213,-SZ5Zs7uid4,230,240, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
29315,-SfAmMxmAUU,30,40, /m/03qtwd,/m/04rlf,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
29391,-SjxYHLyLMc,310,320, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
29651,-T1Jan8xzhI,160,170, /m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30133,-TWs5Eri8Ek,30,40, /m/03qtwd,/m/05zppz,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
31128,-U_U5OMIkKI,100,110, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
31667,-V8HeVKTnlY,200,210, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32180,-VfehdUQyow,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32283,-VmrT5GGTv0,20,30, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32894,-WQWfTNJl0o,30,40, /m/03qtwd,/m/04rlf,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
33380,-Ww0WfVNlic,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
34240,-XqeVWl2Tpw,180,190, /m/03qtwd,/m/04rlf,/m/0g6b5 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
34289,-XtQaVNpXQE,80,90, /m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
34782,-YOjIgYspsY,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
35622,-ZEamy4EmwA,30,40, /m/03qtwd,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
36386,-Zy6BA2R5nw,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
36912,-_W-A55745Y,40,50, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
36913,-_W4l5XED1c,30,40, /m/03qtwd,/m/04rlf,/m/053hz1 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37024,-_dI79ZKu4c,10,20, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37536,-aAM_WeAgqU,26,36, /m/03qtwd,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37666,-aJ6iKNUP6Y,0,10, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38429,-b3klyF7fuc,30,40, /m/03qtwd,/m/09x0r,/t/dd00128 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38529,-bB59wUE6EU,20,30, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39040,-bgqZkTBIA8,0,10, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39220,-bswNPM-z-k,360,370, /m/03qtwd,/m/04rlf,/m/05r6t,/m/06by7 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40496,-dCA_lRPb9Y,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40502,-dCb0BZs9qs,120,130, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40810,-dXuSpPlzt0,0,10, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
42452,-fHHn59AaqY,130,140, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
42568,-fPhusMOnME,30,40, /m/03qtwd,/m/04rlf,/m/053hz1,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0.0,0.0,0.0,0.0
42890,-fnCe6UPUDQ,300,310, /m/03qtwd,/m/04rlf,/m/07s8j8t ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
44418,-hN5Xn6O7ec,590,600, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
44707,-hedbFHgcXI,30,40, /m/03qtwd,/m/04rlf,/m/07c52,/m/07qn4z3,/m/07qwdck,/m/09x0r ,0,0,0,0,0,0.0,0.0,0.0,0.0
45208,-iCehHmWipE,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45534,-iZZjLiyoK8,30,40, /m/03qtwd,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45653,-ihEdAyomYE,70,80, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45879,-ixGUukY1Sc,250,260, /m/03qtwd,/m/04rlf,/m/07sr1lc ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45951,-j1kQZ2NE9o,140,150, /m/03qtwd,/m/04rlf,/m/07rkbfh,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
46114,-jCjwUJU0aY,10,20, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
46454,-j_qLPX4Lio,30,40, /m/03qtwd,/m/05zppz,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
46509,-jcvKy-nCtY,0,10, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47070,-kBV91oPpis,0,10, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47445,-k_h_GKylKA,120,130, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
47453,-kaGtgIW35I,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48865,-m7edhWNmd0,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48897,-mAA61fsgA0,150,160, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49009,-mHwmpQ79CY,100,110, /m/03qtwd,/m/04rlf,/m/06by7,/m/0dl5d ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49505,-mpPIrccTjA,0,10, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49724,-n2Iy-o9E8c,30,40, /m/03qtwd,/m/04rlf,/m/0l14jd,/t/dd00003,/t/dd00004 ,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49777,-n5hYIULn18,30,40, /m/03qtwd,/m/09x0r,/m/0g6b5 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
50806,-oDkKRZFMOU,30,40, /m/03qtwd,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51083,-oWE5F1GYFg,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
52392,-prtcjDlXic,10,20, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
52535,-q0y6JA_z_o,170,180, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
52915,-qPGt0S0Gzg,60,70, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
53258,-qkd62PtuiQ,230,240, /m/03qtwd,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54148,-riTX-hfnGg,190,200, /m/03qtwd,/m/04rlf,/m/06by7 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54527,-s6QAN59CEc,10,20, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54529,-s6WN4oOszw,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54574,-s9JdBpCugE,410,420, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
54988,-s_1RBhbYr4,30,40, /m/03qtwd,/m/04rlf,/t/dd00003,/t/dd00004 ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
55101,-sfhb1yAq0g,26,36, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
55983,-t_rCdR5Ti4,30,40, /m/03qtwd,/m/04rlf,/t/dd00003 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
56268,-tsFzSYqOOQ,30,40, /m/03qtwd,/m/07qfr4h,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
57397,-v2ycwe-Nds,26,36, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
57611,-vGsupOhgx4,50,60, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
57758,-vQQjsG9iFs,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
57860,-vXLCUdVc1M,30,40, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
58118,-vmxMQWmJhE,19,29, /m/03qtwd,/m/04rlf,/t/dd00128 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
58841,-waDFM2TU3A,180,190, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59228,-x-gSpljJtw,30,40, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
59245,-x0XafN_b3E,30,40, /m/03qtwd,/m/06h7j,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60358,-yCHLFRGvF0,230,240, /m/03qtwd,/m/04rlf,/m/07rkbfh,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60428,-yGla-_p-fg,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/m/0c1dj ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60524,-yLnBEF-Kz4,30,40, /m/03qtwd,/m/04rlf,/m/053hz1,/m/09x0r ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60827,-yfjlfRGBAA,180,190, /m/03qtwd,/m/04rlf,/m/0y4f8 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61265,-z7s6_7-SCY,30,40, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61702,-z_7T1k1XRg,30,40, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61853,-zj2DKubbos,30,40, /m/03qtwd,/m/04rlf,/m/09x0r,/m/0c1dj ,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62463,0-Q02NlvToU,10,20, /m/03qtwd,/m/04gy_2 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62526,0-USZX_YTv4,390,400, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62806,0-ldztxmX88,30,40, /m/03qtwd,/m/09x0r ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63277,00EdiKIvd88,20,30, /m/03qtwd,/m/04rlf,/m/09x0r ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63674,00dUipBeYCI,0,10, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63713,00g9AxGtQhc,60,70, /m/03qtwd,/m/04rlf ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
64092,015djWravO0,50,60, /m/03qtwd,/m/053hz1,/t/dd00135 ,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
64123,017ouLQvpXk,0,10, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
64289,01JgEc8wbdk,470,480, /m/03qtwd,/m/053hz1 ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
