,vid,start,end,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15
25605,-OtGsSBS9xg,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26078,-POy2mpmgGc,40,50, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26109,-PRhE9dh3zE,10,20, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
26758,-Q5-oYrwHFU,200,210, /m/03q5t,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27582,-QtTRymAxZc,0,10, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30177,-T_pw9nj4uM,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32463,-W-9H7UYx1s,310,320, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
33702,-XG_S3gcBcU,40,50, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
35338,-YyLxzXlZSA,0,10, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
35675,-ZIH3_n30oU,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37053,-_eV43RJGC8,320,330, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
37927,-aZc3djX1oo,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
38327,-ayNZ5bs7EQ,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39189,-bqiQO77KsI,120,130, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39382,-c2w11Eme84,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
39593,-cGXtMHD_L4,60,70, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45869,-iwMs53AFqM,150,160, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45934,-j0JNQeUZO0,50,60, /m/07rgt08,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
46308,-jRPBIiW3ok,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48137,-lKx22kBL1o,110,120, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49216,-mWdbAp_ln8,120,130, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49317,-mc8FDq292c,10,20, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
49980,-nKn2s8W0V8,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51530,-oyGMPANWNI,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
51764,-pCkhkctdjc,10,20, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
52410,-ptKvZpY2Ew,450,460, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
52967,-qS_q0xm4tE,40,50, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
53232,-qis1dyKAEY,50,60, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
56012,-tbbMGEBcGo,480,490, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
56712,-uM5jL3axHA,130,140, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60152,-xzWsDpVEiE,60,70, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61338,-zDNjr-xGts,160,170, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61564,-zRR56KneIo,70,80, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61644,-zWLNnSTYJU,310,320, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
61677,-zYAxPmgkYU,0,10, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
62247,0-BMOIUoXvA,0,10, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63161,006g-PsirT0,30,40, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
63452,00PbZTppE_0,260,270, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
64729,01liYQa-2B0,40,50, /m/09x0r,/m/0ytgt ,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
