,vid,start,end,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15
171,--ALJdZpYoA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172,--ALMd2UbwA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
178,--AndYr26Ns,90,100, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
193,--BnbZUiZ8o,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
202,--C6HJ_gBPI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
208,--CIar_Kl4Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
212,--CZ-HqbveY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
223,--DbgPXwLlM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
227,--Dqm421zY0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
248,--F4laYscYE,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
249,--F6xCVmhuU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
251,--F7pocClyA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
256,--FGZJSouKc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
258,--FMnzXQLik,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
259,--FNPPU2uzQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
262,--FidOvUmIc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
266,--G3Nkp8kbY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
271,--GO4mUUJrE,21,31, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
272,--GV991-tmA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
281,--GreAs6Iow,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
287,--GyJoJ02e0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
292,--HShRCbTJI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
300,--HvLgS81PY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
304,--I878jVbrY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
311,--IlDqOv-iQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
312,--IljlQnTJc,130,140, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
314,--IqiaYyKLI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
324,--JEULhKhjc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
326,--JVc5o7vAM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
330,--J_SHHhb4o,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
334,--JqhHHtj4Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
336,--JuazCrgqU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
339,--JyrdKlNME,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
365,--KwzUtaAYs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
367,--Ky3tQ_gwA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
370,--L3oGkoXsw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
391,--N8FRi53mw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
394,--NBn30XJhY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
400,--NaU0NNGXc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
401,--NbwlHnJKM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
407,--O0qcg1IRk,0,10, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
408,--O9T7pcMdw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
422,--ObUzfleDA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
443,--Pw57wOjV4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
461,--R8glN5Dik,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
462,--RBMCFsQrs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
464,--RFHZELSb0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
470,--RUN-bi8ME,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
476,--RnyTDcwYA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
486,--SIZC12TNQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
494,--SpiWPyYVQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
499,--T2iNYHbfk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
500,--T503qXmwY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
510,--T_CzpB6U8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
517,--U4YZxuFEg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
528,--V6uib5ULo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
531,--VRXIWOzIs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
533,--VpFX2Pqns,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
545,--WST5cj7pg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
551,--X-C9UO_60,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
552,--XCU7-WJ-Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
560,--XkkKYR6Jw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
568,--Y7iaDD3is,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
576,--YnnCmwmFA,6,16, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
581,--ZFTeUMr0I,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
586,--ZXA7WY_HM,6,16, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
588,--ZcZ1ntT8Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
589,--ZiFgYwEYk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
594,--_5esUcUAk,260,270, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
595,--_7xyWVhjo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
600,--_T5Fmpg4w,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
602,--_bMe72284,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
603,--_fXd2_kww,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
604,--_hTIZIbWs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
608,--a6teapTKA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
615,--aSI8aJ678,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
617,--adnaQtv1I,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
622,--aydvc4qiQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
639,--c8f9Yjgyw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
640,--c9nMZhlLc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
646,--c_6ud5MCc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
648,--cqb2IonwU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
661,--dj5S721W0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
703,--g_din91F8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
705,--glFBwA0E8,29,39, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
708,--gtp8Djpu8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
724,--i6cmnFkE0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
731,--iXRnZ3txQ,29,39, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
747,--jnaOeI5r8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
760,--kTETA9ZzA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
762,--kVEDML3qw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
763,--kVrotTC6g,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
766,--kaeOvwJlA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
772,--kueAlXftg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
779,--lBg6V8Cik,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
786,--lUVriJnIg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
790,--liEN7v7_Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
799,--m7IGVXo1U,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
802,--mJJBehszo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
809,--nDuZejKnA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
810,--nE8t_a35E,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
811,--nP2zQfhfs,24,34, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
828,--ov03_5x2U,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
833,--p8Ug548to,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
834,--pCuL6A3xg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
837,--pK1rzpBz0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
842,--pZkwzEmjU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
844,--pti5H-xYc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
847,--q93P5mLuk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
867,--rHw5z3Jkg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
872,--rbNFDOOHU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
873,--rr-6CQ8N4,16,26, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
880,--sDlS3NsNU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
886,--saFcrNP5Y,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
894,--t8Ey04mVM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
896,--tJ4CjXfr8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
897,--tMADy9FY0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
902,--toPErUDiQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
903,--trGfANYmI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
908,--u42pQBaNQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
910,--uUROBxyes,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
916,--uryjGi4e8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
923,--vNTGP0KUI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
930,--vms4ks-AI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
931,--vndcaAq84,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
933,--vsE7I4kxY,21,31, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
940,--w3fFIHw1g,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
943,--wH-KgQxe4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
945,--w_UFNJ3QE,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
948,--wi8HeSO04,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
960,--xFA5Ot75o,2,12, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
963,--xTy2KzeX0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
964,--xX4qlPXCM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
979,--ygLVD7_AU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
986,--zKdtj-iFQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
988,--zMh-uY108,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
994,--zqP3TqNOo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1000,-0-FYEtBHbs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1001,-0-FlWBeWD4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1010,-00ImeVoi7g,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1015,-00_D3I3EvY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1023,-01BAoE73BE,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1037,-01ys2vPbBQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1044,-02dnnOuErs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1045,-02dvOMioWg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1048,-02noZKW5S4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1049,-02oztNtY40,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1054,-030UEFFeVw,20,30, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1055,-033GrUvzPg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1057,-03DMA6YTlg,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1058,-03DuLV-1uc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1060,-03E68nfWbM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1062,-03J0h9re3g,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1064,-03QCITkHto,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1065,-03SKm9QfMU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1077,-049um2_YJY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1079,-04Eq1cM3FY,25,35, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1081,-04T_sc-b9Q,40,50, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1088,-056FPxXTmI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1089,-05E1CdiQ0I,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1103,-06xYO0i1sw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1107,-07B8JsUlyY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1139,-09L54WCDY4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1141,-09Q1QGZcb4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1143,-09gmg00U5E,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1155,-0ABh7JbapA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1164,-0AdBPSl7Z8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1167,-0BDk2YrgAk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1181,-0CEfF_Zhvo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1184,-0CLp00FEag,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1189,-0C_elzoOa8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1194,-0CvBp0dWIw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1206,-0Dj9e_UaQM,21,31, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1218,-0ENHPsEpZk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1233,-0FZZl6Ptyo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1237,-0FwHQ79PpM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1246,-0GP-m4ZWxc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1256,-0HGV81btm0,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1257,-0HH36C3Mdw,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1262,-0HmfIcIzjg,120,130, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1263,-0HqQ8GQXCY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1269,-0I-5NKl9hA,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1275,-0IQazGvyAc,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1286,-0JALjcRHLk,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1291,-0JXcPxkSGE,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1301,-0KTKlCQTjE,220,230, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1311,-0L-5F0E3BQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1313,-0L8U3dMiEI,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1317,-0LJMXsSClU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1322,-0LfL4XJohU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1335,-0Mo4-ZUEu4,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1347,-0NbBSAHnVM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1349,-0NeXEVqKxU,19,29, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1361,-0Oh4mExBww,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1364,-0OrIYf0nOY,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1372,-0Pb1MR2naM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1375,-0Pdrnfkr5Y,6,16, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1378,-0Pgmjpa6fQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1385,-0QDc5JSkCM,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1390,-0QU7NsFJVs,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1395,-0Qv5mxwN3w,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1412,-0RfbK0XDzo,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1415,-0RiApzEowQ,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1424,-0S9AryF-jU,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1425,-0SCQgcGB2M,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1436,-0Sj1zdL0X8,30,40, /m/04rlf ,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
